,Age,Community_Building,Country,Gender,Marital_Status,Opinions_on_Censorship,Web_Ordering,Years_on_Internet,Major_Occupation
3393,12,0,121,0,5,0,1,0,Education
3394,21,3,122,0,1,1,1,0,Education
3395,29,1,119,0,6,0,2,4,Other
3396,21,0,123,1,3,0,2,2,Other
3397,33,3,75,1,1,0,1,0,Computer
3398,27,0,73,1,5,0,2,2,Other
3399,25,2,56,0,0,0,1,2,Education
3400,16,1,43,0,3,3,1,4,Education
3401,28,3,16,1,1,0,1,4,Other
3402,23,3,77,1,5,0,2,0,Computer
3403,31,3,16,1,1,0,2,0,Computer
3404,10,1,121,0,3,2,1,2,Other
3405,18,3,69,1,5,0,2,0,Computer
3406,36,1,33,1,5,3,2,4,Education
3407,7,3,40,1,5,0,0,3,Education
3408,41,0,99,0,1,0,1,4,Professional
3409,42,0,80,1,1,3,1,4,Other
3410,36,1,16,1,5,1,2,1,Education
3411,23,2,41,1,5,0,2,1,Management
3412,20,3,80,1,1,3,2,1,Computer
3413,37,1,106,1,1,0,1,0,Professional
3414,18,1,16,1,3,0,2,0,Computer
3415,22,1,16,0,1,0,2,1,Professional
3416,16,3,43,0,3,0,1,1,Education
3417,17,3,69,0,3,0,2,0,Computer
3418,42,0,80,0,1,0,2,4,Education
3419,16,3,16,1,5,0,2,0,Management
3420,14,3,31,0,5,1,1,0,Professional
3421,34,3,38,1,0,0,1,2,Professional
3422,47,3,52,1,1,0,2,4,Other
3423,13,1,60,1,5,2,2,1,Other
3424,43,1,16,0,1,0,2,0,Management
3425,43,1,3,0,0,0,1,1,Other
3426,46,0,21,1,1,0,2,0,Computer
3427,8,0,43,0,5,1,1,0,Education
3428,15,1,16,1,1,0,2,4,Education
3429,33,1,14,1,2,0,2,0,Professional
3430,31,3,59,0,0,3,2,0,Professional
3431,41,1,76,1,1,0,2,4,Management
3432,44,0,76,0,1,0,2,1,Professional
3433,76,0,6,1,0,0,1,4,Professional
3434,12,1,114,1,3,0,2,1,Computer
3435,30,3,59,1,1,0,2,0,Computer
3436,46,3,113,0,0,0,2,1,Professional
3437,45,3,76,1,1,1,2,2,Other
3438,8,3,118,1,5,0,2,0,Education
3439,11,0,119,0,5,0,2,0,Education
3440,60,1,36,1,1,3,2,2,Management
3441,27,3,31,1,1,0,1,1,Education
3442,17,0,62,0,1,3,2,4,Computer
3443,16,1,125,0,1,2,2,4,Other
3444,8,0,60,0,5,1,1,4,Education
3445,30,0,123,0,0,3,2,4,Other
3446,25,3,60,0,2,0,2,0,Computer
3447,30,0,92,0,1,3,2,0,Other
3448,23,3,51,1,1,0,2,0,Professional
3449,48,3,1,1,1,1,2,1,Management
3450,21,0,16,1,3,0,2,4,Education
3451,36,1,61,1,5,0,1,4,Other
3452,34,3,81,1,1,0,2,0,Professional
3453,38,3,74,1,0,0,2,0,Education
3454,17,3,2,0,3,1,2,0,Education
3455,23,0,16,1,1,2,2,2,Other
3456,21,1,69,1,1,3,2,1,Computer
3457,20,3,33,1,5,0,1,0,Professional
3458,15,3,1,1,3,3,1,0,Professional
3459,46,1,76,1,1,0,2,2,Management
3460,22,0,52,0,1,1,2,0,Other
3461,37,1,16,1,1,3,2,2,Professional
3462,18,0,32,1,3,1,2,0,Computer
3463,76,3,64,0,1,0,2,4,Other
3464,43,0,16,1,5,1,1,0,Other
3465,12,0,98,0,5,1,2,0,Education
3466,46,3,92,1,1,0,2,0,Computer
3467,69,0,80,1,1,0,1,4,Other
3468,36,1,75,1,0,3,2,1,Computer
3469,34,3,61,1,1,2,2,2,Other
3470,16,3,16,0,5,3,1,0,Professional
3471,56,1,36,1,0,0,2,4,Other
3472,47,1,45,0,0,3,2,0,Education
3473,58,1,6,1,1,3,2,2,Other
3474,16,1,88,1,1,1,2,0,Professional
3475,28,3,114,0,0,3,2,0,Professional
3476,13,3,34,1,5,0,2,0,Education
3477,34,3,85,1,5,0,2,4,Other
3478,22,3,74,0,1,0,2,0,Other
3479,31,0,33,0,1,0,1,4,Other
3480,41,3,6,1,1,2,1,1,Management
3481,30,1,6,0,1,3,2,0,Other
3482,12,3,81,1,3,0,2,0,Education
3483,36,3,114,1,0,0,2,2,Professional
3484,25,3,92,1,5,2,1,2,Professional
3485,9,1,119,0,5,3,1,2,Education
3486,19,0,61,1,1,0,2,0,Computer
3487,9,3,43,0,5,3,1,4,Education
3488,22,3,55,1,3,1,2,3,Management
3489,17,3,42,1,5,3,2,0,Management
3490,15,3,114,0,3,1,2,0,Computer
3491,14,0,16,1,5,3,2,0,Computer
3492,50,3,20,1,0,0,2,0,Professional
3493,45,3,64,0,1,0,2,4,Other
3494,6,1,124,0,5,1,2,1,Education
3495,4,3,75,0,5,2,1,0,Education
3496,8,3,64,1,5,0,1,1,Other
3497,13,3,46,1,5,3,1,1,Professional
3498,17,1,92,0,1,0,1,0,Professional
3499,16,0,60,0,5,0,2,0,Professional
3500,31,0,62,1,1,0,2,1,Management
3501,27,1,80,1,1,3,2,3,Computer
3502,8,0,99,1,5,1,1,4,Education
3503,33,0,41,0,0,3,2,4,Other
3504,29,0,61,1,1,3,2,0,Professional
3505,48,1,65,0,1,3,2,2,Management
3506,76,0,123,0,5,0,2,4,Education
3507,27,1,9,1,5,3,2,0,Management
3508,33,0,92,1,5,0,1,4,Professional
3509,8,1,76,0,5,3,1,1,Education
3510,9,3,16,1,5,0,2,2,Education
3511,31,3,61,0,3,1,2,0,Management
3512,29,1,1,1,5,0,2,3,Professional
3513,24,0,114,1,0,3,2,0,Education
3514,10,0,90,1,5,3,2,4,Professional
3515,43,0,76,1,1,0,2,2,Professional
3516,32,1,21,0,0,3,2,0,Professional
3517,34,3,126,1,5,1,2,0,Management
3518,15,3,108,1,5,0,1,1,Professional
3519,35,3,61,0,1,1,1,0,Other
3520,44,0,36,1,0,2,1,4,Other
3521,35,1,61,1,1,0,2,4,Professional
3522,25,3,114,0,1,2,2,4,Other
3523,14,2,85,1,1,2,2,1,Computer
3524,8,3,41,1,5,0,2,0,Education
3525,47,3,60,0,1,0,2,3,Professional
3526,16,3,16,0,1,0,2,0,Management
3527,23,0,88,0,1,0,2,4,Professional
3528,33,3,34,1,4,0,2,3,Computer
3529,63,0,80,0,1,3,2,4,Other
3530,13,3,71,1,1,1,2,2,Other
3531,29,1,114,1,1,0,2,3,Management
3532,22,3,110,1,5,0,2,3,Computer
3533,41,3,89,1,0,3,2,3,Computer
3534,49,3,16,0,1,0,1,4,Management
3535,46,1,6,1,3,0,2,0,Management
3536,18,3,61,0,1,0,2,0,Computer
3537,41,1,20,0,5,0,2,1,Management
3538,62,0,16,1,1,2,2,2,Other
3539,29,3,119,1,0,0,2,1,Computer
3540,16,3,98,0,5,2,2,3,Computer
3541,27,0,2,0,5,1,2,4,Professional
3542,9,0,31,1,5,0,1,1,Education
3543,10,0,85,1,5,1,2,0,Education
3544,12,3,16,1,1,3,2,0,Computer
3545,18,3,61,0,5,1,1,2,Professional
3546,20,1,61,1,5,1,2,3,Computer
3547,23,0,74,1,1,3,2,4,Management
3548,35,3,92,0,1,0,2,2,Other
3549,22,1,33,0,1,3,2,4,Other
3550,52,1,75,1,1,0,2,4,Other
3551,8,1,59,0,5,3,2,0,Other
3552,20,3,71,0,5,0,2,0,Computer
3553,26,3,113,0,0,0,2,2,Other
3554,29,3,114,0,0,0,2,2,Management
3555,18,3,114,0,5,3,2,1,Management
3556,10,3,86,0,5,0,2,0,Education
3557,49,0,31,0,1,0,1,4,Other
3558,8,3,55,0,2,0,0,4,Education
3559,20,3,74,0,1,0,1,4,Professional
3560,19,3,80,1,1,0,2,2,Other
3561,12,3,126,1,5,2,2,1,Education
3562,25,0,105,0,1,0,2,0,Other
3563,48,3,123,0,6,0,1,0,Other
3564,48,3,40,1,1,3,2,3,Professional
3565,26,3,85,0,5,2,2,0,Other
3566,22,1,16,0,6,0,2,4,Other
3567,10,3,1,1,5,0,2,0,Education
3568,19,1,26,1,3,3,2,0,Computer
3569,24,3,9,1,1,0,1,4,Professional
3570,12,3,85,1,5,2,1,0,Professional
3571,14,1,60,1,5,0,2,1,Computer
3572,8,1,61,0,5,1,1,1,Education
3573,41,0,92,0,5,0,2,2,Other
3574,42,1,16,0,1,3,2,0,Professional
3575,12,3,16,0,3,2,1,1,Other
3576,31,3,29,1,1,3,1,4,Management
3577,38,1,76,1,1,0,2,1,Computer
3578,9,0,61,1,5,0,1,0,Education
3579,11,1,6,1,3,1,2,3,Other
3580,10,3,74,0,5,0,1,1,Other
3581,23,0,103,1,1,0,2,1,Computer
3582,14,3,114,0,5,2,1,1,Education
3583,38,1,16,0,3,1,2,4,Other
3584,9,1,7,1,5,0,1,0,Education
3585,14,0,61,0,1,3,1,0,Professional
3586,16,3,61,1,5,0,2,3,Professional
3587,39,1,76,1,1,2,2,0,Other
3588,21,0,77,0,5,3,1,0,Other
3589,56,3,76,0,1,3,1,4,Other
3590,41,1,16,0,6,3,2,1,Other
3591,7,0,114,0,5,3,1,2,Education
3592,15,0,14,0,5,2,2,0,Education
3593,28,3,42,1,1,1,2,0,Computer
3594,39,0,77,0,1,2,1,0,Computer
3595,17,1,114,1,5,0,2,0,Professional
3596,76,0,16,1,1,3,2,1,Education
3597,28,1,25,1,3,0,2,2,Management
3598,12,0,114,1,5,0,2,1,Computer
3599,16,0,123,0,3,1,1,3,Education
3600,52,3,76,1,0,3,2,2,Other
3601,30,0,85,0,1,0,1,4,Professional
3602,18,3,14,1,5,0,2,0,Management
3603,14,1,61,1,5,1,2,1,Professional
3604,26,3,31,1,1,0,2,4,Other
3605,33,3,16,1,1,0,2,0,Professional
3606,22,3,123,0,1,3,2,1,Education
3607,24,3,61,1,1,2,2,4,Management
3608,8,0,43,0,5,3,1,0,Education
3609,45,0,16,1,0,3,2,2,Other
3610,23,0,16,1,5,0,1,4,Other
3611,9,1,126,0,5,2,2,4,Education
3612,26,1,33,1,1,0,2,1,Professional
3613,27,3,85,0,3,1,1,0,Professional
3614,20,1,9,0,1,2,2,0,Other
3615,52,3,89,1,5,0,2,2,Other
3616,39,3,88,1,1,0,2,1,Other
3617,8,0,58,1,5,0,2,0,Other
3618,12,3,92,1,5,0,2,1,Education
3619,23,3,60,0,1,3,1,4,Management
3620,22,3,61,1,1,3,2,0,Professional
3621,9,1,118,1,5,3,2,0,Education
3622,41,3,43,1,1,3,1,2,Other
3623,9,1,61,1,5,1,2,0,Education
3624,19,0,114,0,1,1,2,1,Computer
3625,45,3,114,1,5,0,2,2,Management
3626,42,3,85,0,1,1,2,1,Computer
3627,38,3,56,1,3,0,2,2,Other
3628,34,1,85,0,4,0,2,0,Management
3629,39,3,31,1,1,1,2,0,Computer
3630,38,3,60,1,5,0,1,0,Professional
3631,36,1,41,1,5,2,2,4,Other
3632,19,0,118,0,5,0,1,0,Management
3633,31,3,89,1,1,0,1,0,Computer
3634,76,3,6,0,1,0,1,0,Other
3635,26,3,3,1,5,3,2,0,Computer
3636,20,2,60,1,5,1,1,0,Other
3637,10,0,55,0,1,0,1,4,Education
3638,25,3,16,0,1,0,2,0,Professional
3639,16,1,6,1,5,3,2,1,Computer
3640,76,0,92,0,0,2,2,4,Other
3641,27,3,33,0,3,3,1,1,Computer
3642,20,1,9,0,1,1,2,0,Education
3643,12,0,31,0,5,0,1,1,Education
3644,30,3,21,1,1,0,2,2,Professional
3645,27,3,92,1,5,3,2,1,Computer
3646,23,0,113,0,5,3,2,0,Computer
3647,48,3,71,1,1,0,2,0,Management
3648,15,1,118,0,5,3,2,2,Professional
3649,6,1,16,1,1,0,2,2,Other
3650,8,0,60,1,5,0,2,3,Education
3651,20,1,71,1,5,0,2,0,Professional
3652,8,3,92,0,5,0,2,0,Education
3653,31,3,110,1,1,1,2,0,Professional
3654,76,0,89,1,1,0,2,0,Management
3655,53,3,9,1,1,0,2,0,Professional
3656,26,0,21,0,1,0,2,4,Other
3657,60,0,31,1,0,0,2,4,Other
3658,18,1,90,0,1,3,2,3,Professional
3659,25,1,114,1,1,1,2,1,Computer
3660,56,3,2,1,1,3,2,2,Other
3661,57,0,92,1,1,0,1,2,Professional
3662,31,3,89,1,1,0,2,1,Professional
3663,30,3,122,0,1,2,2,0,Other
3664,25,3,61,0,5,3,1,2,Professional
3665,13,3,114,0,5,0,2,1,Education
3666,39,0,81,1,1,3,2,0,Education
3667,16,1,61,0,3,0,1,0,Professional
3668,32,3,76,1,5,1,2,2,Professional
3669,15,3,110,1,3,0,1,3,Education
3670,75,0,122,1,2,2,0,2,Management
3671,62,1,41,0,3,2,1,4,Other
3672,38,3,75,0,1,0,2,0,Professional
3673,55,0,89,1,1,0,2,2,Other
3674,13,1,20,0,1,1,2,0,Education
3675,8,0,72,0,5,0,1,0,Education
3676,19,0,85,0,1,0,2,4,Other
3677,30,0,92,1,1,0,1,2,Other
3678,10,1,52,0,5,3,1,1,Education
3679,76,3,60,1,1,0,2,0,Other
3680,20,3,41,1,5,0,2,1,Professional
3681,30,0,90,1,5,3,2,3,Education
3682,23,3,122,1,5,0,2,0,Computer
3683,10,0,98,1,5,0,1,0,Education
3684,54,3,76,1,0,0,2,1,Other
3685,22,1,74,1,3,1,2,0,Other
3686,17,1,85,1,1,0,2,2,Management
3687,19,0,64,1,1,3,1,4,Other
3688,47,3,114,1,0,0,1,2,Management
3689,22,1,71,1,1,1,1,4,Management
3690,13,0,114,0,5,1,2,0,Education
3691,13,1,62,1,5,3,2,1,Computer
3692,23,1,16,1,3,3,2,3,Computer
3693,8,3,86,0,1,2,0,4,Education
3694,43,3,33,1,0,0,2,0,Management
3695,19,0,21,1,5,1,2,1,Professional
3696,24,0,9,1,5,1,1,4,Management
3697,35,1,47,1,1,0,2,0,Management
3698,52,3,90,1,5,0,2,2,Other
3699,15,0,7,0,5,0,1,0,Other
3700,23,1,18,1,5,3,2,1,Management
3701,47,0,105,1,1,0,2,4,Other
3702,38,3,92,1,1,0,2,3,Computer
3703,37,1,6,1,1,0,2,0,Other
3704,34,1,76,0,0,3,2,0,Education
3705,50,3,61,0,1,3,2,0,Education
3706,28,0,74,0,5,2,1,0,Management
3707,9,1,80,1,5,0,2,1,Education
3708,32,1,1,1,1,1,2,2,Professional
3709,18,0,118,0,5,1,2,1,Professional
3710,76,0,106,1,2,0,2,3,Computer
3711,12,0,60,0,5,2,1,1,Education
3712,13,3,6,0,5,2,2,1,Education
3713,4,0,74,0,5,1,0,0,Education
3714,12,1,16,1,5,1,2,0,Computer
3715,29,3,16,1,1,3,2,3,Computer
3716,7,3,31,0,5,0,1,0,Education
3717,25,3,9,1,5,0,2,3,Computer
3718,36,3,16,1,1,0,2,0,Professional
3719,31,0,3,1,3,3,2,0,Computer
3720,31,0,59,0,0,2,2,0,Other
3721,37,3,41,1,1,0,1,1,Computer
3722,35,0,64,0,1,2,1,0,Management
3723,25,0,64,1,1,2,2,4,Management
3724,21,3,16,1,3,0,2,1,Computer
3725,18,3,108,1,3,3,2,1,Computer
3726,28,0,80,1,5,3,2,2,Professional
3727,11,0,60,0,5,0,2,0,Education
3728,19,3,60,1,5,1,2,2,Management
3729,20,3,92,0,5,2,2,2,Professional
3730,26,3,92,0,5,1,2,2,Other
3731,41,3,126,0,1,2,2,0,Professional
3732,8,3,92,1,5,1,2,1,Education
3733,23,0,77,0,1,1,2,0,Professional
3734,27,3,62,1,5,0,1,4,Professional
3735,18,3,124,1,5,0,2,1,Computer
3736,30,1,16,1,0,0,2,1,Computer
3737,17,3,74,0,1,1,2,2,Professional
3738,8,0,61,0,5,0,1,4,Education
3739,9,1,92,1,5,1,1,0,Education
3740,13,0,16,1,1,0,1,4,Education
3741,16,3,33,1,1,0,2,0,Professional
3742,41,0,123,1,1,3,2,2,Other
3743,24,3,61,0,1,0,2,0,Management
3744,30,3,76,1,3,0,2,2,Other
3745,17,3,89,0,5,2,2,2,Education
3746,28,3,33,1,1,0,2,0,Management
3747,39,3,118,1,1,0,2,3,Education
3748,21,0,76,0,1,3,1,4,Other
3749,56,0,61,1,1,1,1,2,Other
3750,16,3,55,0,5,0,2,1,Education
3751,15,3,59,0,0,2,2,0,Professional
3752,54,3,16,0,1,3,2,2,Professional
3753,16,0,60,1,5,0,2,3,Professional
3754,76,3,3,1,5,1,2,1,Computer
3755,35,1,33,0,1,0,2,0,Other
3756,10,0,33,1,5,1,2,4,Education
3757,24,3,33,0,3,3,2,0,Computer
3758,35,0,127,1,1,0,2,2,Management
3759,43,3,108,1,1,3,2,1,Management
3760,28,0,85,1,1,0,2,1,Computer
3761,41,0,122,0,1,3,2,3,Computer
3762,28,0,16,1,1,0,2,1,Education
3763,10,0,122,0,5,0,2,0,Education
3764,48,0,14,1,1,0,2,1,Professional
3765,13,0,101,1,1,1,2,0,Computer
3766,46,1,31,1,0,0,2,0,Education
3767,22,0,61,0,2,3,2,0,Computer
3768,16,3,88,1,5,1,2,0,Management
3769,38,3,45,0,3,2,2,0,Other
3770,36,1,2,0,3,1,2,0,Other
3771,54,3,31,1,5,2,1,4,Professional
3772,2,0,76,1,2,2,2,1,Education
3773,15,3,76,0,1,0,2,1,Computer
3774,37,0,126,0,1,3,1,0,Professional
3775,54,1,33,1,0,0,2,2,Other
3776,33,3,16,1,3,0,2,0,Professional
3777,23,1,34,1,1,2,2,3,Computer
3778,8,3,31,1,5,1,1,0,Education
3779,17,3,43,1,2,1,2,0,Education
3780,11,3,60,1,5,0,1,1,Education
3781,41,3,92,1,5,1,1,4,Other
3782,26,3,62,1,1,1,1,0,Professional
3783,43,3,60,1,1,3,2,3,Professional
3784,76,3,74,0,1,0,1,4,Other
3785,21,1,9,1,1,0,2,2,Other
3786,23,3,9,1,1,0,2,0,Computer
3787,12,0,114,1,5,0,2,0,Professional
3788,20,1,83,1,3,3,2,1,Computer
3789,25,1,114,1,0,0,1,2,Management
3790,12,1,33,1,5,0,2,1,Education
3791,76,3,92,0,1,0,2,0,Professional
3792,20,3,16,1,3,0,2,3,Education
3793,9,0,76,1,5,1,1,0,Education
3794,37,3,33,0,0,3,2,0,Computer
3795,42,0,43,1,0,0,2,1,Education
3796,14,1,92,0,5,0,1,0,Education
3797,26,3,61,0,5,3,2,3,Computer
3798,38,0,84,1,1,0,2,0,Computer
3799,25,3,85,1,1,1,2,4,Professional
3800,13,0,64,0,3,0,2,0,Education
3801,35,3,6,1,0,0,2,4,Computer
3802,27,3,118,1,1,0,2,1,Management
3803,18,0,9,1,5,0,2,3,Computer
3804,25,0,76,1,5,2,1,1,Other
3805,21,1,124,0,1,3,2,1,Professional
3806,55,0,52,1,1,3,2,0,Professional
3807,76,3,92,0,1,0,2,0,Professional
3808,16,3,92,1,5,3,2,2,Professional
3809,48,1,21,1,3,0,1,0,Management
3810,22,0,118,1,5,3,2,0,Computer
3811,49,3,37,1,1,0,2,0,Other
3812,23,3,33,1,1,2,2,1,Computer
3813,15,0,16,0,1,0,1,0,Professional
3814,19,0,33,0,5,1,2,4,Professional
3815,16,3,41,1,3,0,2,3,Education
3816,38,0,31,0,1,3,2,2,Professional
3817,13,0,110,1,5,0,2,0,Computer
3818,59,0,31,0,0,1,1,4,Other
3819,62,3,51,0,1,3,1,2,Other
3820,27,3,85,1,1,0,2,1,Computer
3821,23,0,92,1,0,0,2,4,Other
3822,20,3,122,0,1,1,2,0,Computer
3823,12,3,92,1,5,0,2,2,Professional
3824,14,3,110,1,5,1,2,0,Computer
3825,17,1,33,0,3,0,2,1,Professional
3826,19,0,16,1,0,0,2,3,Computer
3827,20,0,16,0,1,2,2,0,Management
3828,19,1,76,0,3,1,2,0,Computer
3829,39,3,16,1,1,1,2,2,Other
3830,11,1,123,0,2,0,1,1,Professional
3831,17,3,43,0,5,3,2,0,Education
3832,76,0,123,0,5,0,1,4,Other
3833,14,0,2,1,3,2,1,0,Education
3834,27,3,105,1,1,0,1,4,Management
3835,23,3,74,1,5,1,2,0,Computer
3836,30,0,9,1,1,3,1,4,Computer
3837,42,1,80,0,1,0,2,4,Other
3838,13,3,114,1,5,3,2,3,Computer
3839,37,3,41,1,1,0,2,3,Computer
3840,8,1,63,1,5,3,2,0,Education
3841,4,3,61,1,5,0,1,1,Education
3842,46,1,123,0,1,3,2,4,Other
3843,31,1,31,0,3,3,1,4,Professional
3844,12,3,126,0,1,2,2,4,Other
3845,39,3,89,0,1,3,2,2,Other
3846,9,3,113,0,5,0,2,0,Education
3847,20,0,112,1,5,2,2,0,Computer
3848,37,3,55,0,1,2,2,4,Other
3849,30,0,75,0,3,0,2,0,Education
3850,42,0,73,1,1,0,2,1,Management
3851,9,0,89,0,5,0,1,0,Education
3852,45,0,31,1,3,0,2,2,Other
3853,16,3,114,0,1,0,2,2,Education
3854,18,0,33,1,5,0,2,0,Computer
3855,27,0,16,0,1,2,1,4,Management
3856,7,3,9,1,5,0,2,0,Education
3857,3,3,86,1,5,0,2,4,Education
3858,34,3,31,1,1,0,2,1,Professional
3859,12,2,89,1,5,0,2,0,Computer
3860,28,1,16,0,5,2,2,4,Other
3861,11,1,16,1,5,0,2,0,Education
3862,21,1,76,1,1,0,2,0,Professional
3863,36,0,6,0,0,3,1,4,Management
3864,19,3,76,1,5,3,2,0,Computer
3865,20,0,76,1,1,0,2,2,Other
3866,32,3,52,1,5,1,2,4,Professional
3867,20,0,110,1,5,1,2,3,Computer
3868,76,2,76,0,2,3,1,4,Management
3869,21,1,114,1,5,3,2,1,Computer
3870,45,1,61,1,0,0,2,2,Management
3871,76,1,92,0,1,3,1,4,Education
3872,21,1,43,1,5,0,2,2,Other
3873,26,3,16,1,5,1,2,2,Management
3874,38,0,33,0,0,0,2,1,Computer
3875,10,3,114,1,5,0,1,3,Education
3876,25,0,92,0,1,0,1,0,Computer
3877,8,3,80,1,5,0,2,0,Education
3878,22,1,122,1,1,0,2,1,Computer
3879,42,3,59,1,0,2,2,0,Computer
3880,17,3,80,0,1,1,2,0,Professional
3881,45,1,89,1,0,1,2,0,Computer
3882,62,1,16,1,6,0,2,4,Other
3883,31,1,92,0,1,0,1,0,Professional
3884,11,0,14,1,5,0,1,0,Education
3885,29,0,36,1,0,0,1,4,Professional
3886,9,1,74,1,5,1,1,1,Education
3887,18,1,89,1,5,2,2,4,Other
3888,11,3,76,1,5,3,2,0,Education
3889,60,3,59,1,1,1,1,0,Professional
3890,30,3,89,1,5,0,2,2,Other
3891,10,1,43,1,5,3,2,2,Professional
3892,76,0,114,0,2,2,1,2,Education
3893,59,0,74,0,4,0,2,4,Professional
3894,9,0,78,1,5,2,1,0,Education
3895,21,1,48,1,5,0,2,1,Professional
3896,76,0,121,0,1,0,1,0,Other
3897,29,3,33,1,1,3,2,1,Computer
3898,42,0,77,0,5,0,1,0,Professional
3899,76,0,25,0,6,2,1,4,Other
3900,44,0,16,0,1,0,2,0,Professional
3901,45,3,62,1,2,0,2,0,Professional
3902,25,1,16,1,5,0,2,0,Other
3903,9,0,9,0,3,0,2,0,Computer
3904,16,0,92,1,5,0,1,0,Professional
3905,19,3,126,0,1,1,1,0,Other
3906,20,1,76,0,1,0,1,1,Professional
3907,23,3,114,1,1,1,2,2,Management
3908,42,3,28,1,1,1,2,0,Management
3909,18,1,74,0,1,2,2,0,Other
3910,15,3,124,1,5,3,2,1,Education
3911,17,0,68,1,1,0,2,0,Education
3912,28,3,16,0,0,0,2,0,Other
3913,23,3,20,0,1,0,2,0,Computer
3914,27,2,9,0,5,3,2,1,Computer
3915,21,0,9,1,1,0,1,0,Other
3916,37,0,126,0,1,0,1,4,Education
3917,38,1,85,1,5,0,2,4,Professional
3918,20,3,86,1,5,0,2,4,Other
3919,11,0,118,1,5,0,1,4,Education
3920,6,0,31,0,5,3,2,0,Education
3921,46,3,76,0,1,3,2,0,Computer
3922,22,0,73,1,0,0,2,2,Management
3923,29,3,59,0,3,0,2,1,Professional
3924,18,0,125,1,1,0,2,4,Other
3925,29,0,62,1,1,3,1,0,Computer
3926,33,3,74,0,5,0,2,0,Computer
3927,11,1,85,1,5,1,2,0,Education
3928,23,1,1,1,5,3,2,2,Professional
3929,20,3,92,1,1,0,2,1,Professional
3930,50,3,92,0,1,0,2,0,Education
3931,27,0,113,1,1,0,2,0,Management
3932,5,0,113,0,5,0,2,2,Education
3933,34,3,16,0,1,1,2,4,Other
3934,2,3,16,1,5,0,1,0,Education
3935,15,3,92,1,5,3,1,0,Other
3936,27,1,114,1,1,0,1,0,Computer
3937,20,1,85,1,5,1,2,0,Computer
3938,9,3,77,1,5,3,1,0,Education
3939,8,3,59,0,5,3,2,0,Education
3940,21,3,118,1,3,3,2,0,Computer
3941,76,1,16,1,3,2,2,0,Professional
3942,44,1,92,0,3,3,2,4,Management
3943,7,3,92,0,3,0,1,2,Education
3944,34,0,61,0,1,0,0,4,Professional
3945,10,1,86,1,5,1,2,3,Education
3946,14,0,76,0,5,0,1,2,Education
3947,56,0,61,1,6,0,2,0,Other
3948,19,3,76,0,1,2,2,0,Management
3949,38,3,121,1,0,0,2,0,Management
3950,14,1,64,1,1,3,1,1,Education
3951,42,1,114,0,1,0,1,0,Professional
3952,39,0,76,0,1,0,2,2,Professional
3953,52,0,114,0,1,0,1,2,Other
3954,18,3,23,0,5,2,1,0,Computer
3955,49,3,47,1,1,0,2,0,Professional
3956,31,3,33,1,1,3,2,0,Computer
3957,21,3,60,0,5,2,2,2,Other
3958,23,0,33,1,1,3,1,0,Management
3959,11,3,9,0,5,0,1,0,Education
3960,21,0,122,1,1,0,1,0,Management
3961,42,0,59,1,1,3,2,2,Management
3962,31,3,55,1,0,0,2,2,Other
3963,37,0,74,1,0,0,1,2,Computer
3964,76,3,43,0,5,2,2,0,Management
3965,27,0,21,1,1,0,2,2,Professional
3966,42,1,105,1,1,3,2,0,Education
3967,23,1,76,1,1,1,1,0,Computer
3968,16,1,43,1,5,1,2,2,Management
3969,13,3,16,1,5,3,2,0,Computer
3970,49,3,41,1,1,0,2,1,Professional
3971,57,0,60,1,1,0,1,2,Other
3972,55,1,16,1,0,0,2,4,Other
3973,19,3,43,1,5,3,1,4,Professional
3974,51,3,16,1,0,0,2,4,Education
3975,32,3,86,0,1,3,2,0,Computer
3976,11,0,92,0,5,0,2,4,Education
3977,6,3,123,0,5,3,1,2,Education
3978,20,0,85,0,5,0,1,0,Education
3979,44,0,41,1,1,0,2,3,Professional
3980,30,3,21,0,1,1,2,4,Other
3981,17,0,61,1,5,0,1,0,Other
3982,15,0,61,0,5,0,2,0,Professional
3983,22,3,122,0,1,3,1,0,Computer
3984,29,3,89,0,5,1,2,0,Management
3985,37,1,41,0,1,3,2,1,Management
3986,20,3,33,1,1,1,2,0,Professional
3987,16,1,118,1,3,3,2,1,Computer
3988,23,3,76,1,5,0,2,3,Management
3989,19,3,52,1,1,0,2,3,Computer
3990,76,0,1,0,1,2,1,4,Other
3991,31,0,92,1,1,1,2,3,Professional
3992,9,1,85,1,5,1,1,0,Education
3993,38,3,16,1,1,0,2,0,Professional
3994,30,3,41,0,3,0,2,1,Management
3995,66,3,16,0,6,1,1,4,Other
3996,38,0,122,1,1,0,2,1,Professional
3997,7,0,114,0,5,2,1,4,Education
3998,27,3,74,1,5,0,2,3,Computer
3999,10,3,88,0,3,0,2,0,Education
4000,16,3,92,0,3,1,2,1,Computer
4001,8,3,68,1,5,1,1,0,Other
4002,38,3,2,0,5,0,2,1,Computer
4003,22,0,76,0,1,2,2,0,Other
4004,12,1,92,0,5,1,1,0,Education
4005,12,3,76,0,3,0,2,1,Professional
4006,28,0,123,1,4,0,2,3,Computer
4007,7,3,59,1,5,0,1,1,Education
4008,23,3,40,0,3,1,2,0,Other
4009,43,3,16,0,1,3,2,1,Computer
4010,37,3,31,1,3,0,2,0,Other
4011,12,3,16,1,5,1,2,1,Computer
4012,30,3,51,1,1,1,2,0,Education
4013,9,3,118,0,3,0,2,0,Education
