,Age,Country,Actual_Time,Primary_Computing_Platform,Marital_Status,Primary_Place_of_WWW_Access,Who_Pays_for_Access_Parents,Willingness_to_Pay_Fees,Household_Income,Who_Pays_for_Access_School,Education_Attainment
1722,57,114,39,0,1,2,0,4,4,0,College
1723,16,33,31,10,3,5,0,4,4,0,College
1724,36,60,14,3,1,4,0,0,5,0,Masters
1725,27,16,13,3,3,4,0,3,8,0,College
1726,32,119,5,10,3,5,0,6,5,0,Professional
1727,48,114,34,10,1,2,0,0,5,0,Professional
1728,25,76,31,10,0,5,0,0,2,0,Masters
1729,35,61,37,11,1,4,0,6,7,0,Some_College
1730,24,123,17,10,3,2,0,1,3,0,College
1731,27,123,21,3,5,5,0,0,1,0,Professional
1732,36,85,34,10,1,4,0,1,6,0,College
1733,16,74,34,4,5,5,0,4,4,0,College
1734,53,123,39,0,6,2,0,0,6,0,College
1735,14,34,13,10,5,5,0,6,0,1,College
1736,39,80,12,4,1,5,0,4,7,0,Doctoral
1737,8,9,13,11,5,4,0,4,8,0,High_School
1738,33,92,33,11,0,2,0,0,6,0,Special
1739,7,88,24,11,5,4,1,4,4,1,Grammar
1740,16,92,37,8,5,5,0,1,4,1,Masters
1741,45,125,41,11,1,6,0,4,6,0,College
1742,31,69,14,10,1,5,0,4,3,0,Masters
1743,23,80,37,8,1,5,0,4,5,0,College
1744,33,114,17,10,1,2,0,0,4,0,Some_College
1745,16,56,34,0,5,2,0,4,0,0,High_School
1746,30,60,13,0,5,4,0,3,6,1,Some_College
1747,22,33,37,4,1,5,0,4,7,0,College
1748,26,51,34,0,1,2,0,0,3,0,Some_College
1749,35,60,34,0,5,2,0,0,2,0,High_School
1750,26,92,17,3,1,4,0,4,5,0,Doctoral
1751,14,85,34,3,5,8,0,4,1,0,College
1752,30,74,42,0,1,2,0,2,4,0,High_School
1753,11,89,13,10,3,2,0,5,0,0,Some_College
1754,40,16,34,0,3,2,0,0,5,0,High_School
1755,22,16,17,3,1,4,0,4,5,0,Masters
1756,39,16,34,0,0,2,0,3,2,0,Some_College
1757,31,33,31,3,1,5,0,4,4,0,Masters
1758,26,126,34,10,5,2,0,0,7,0,Professional
1759,48,89,19,3,1,2,0,0,3,0,College
1760,33,43,34,5,2,4,0,4,6,0,Doctoral
1761,15,118,17,8,3,8,0,1,4,0,College
1762,43,2,42,10,3,2,0,0,4,0,College
1763,41,71,39,0,1,2,0,0,2,0,Some_College
1764,20,16,13,0,5,2,0,1,1,0,Some_College
1765,11,41,13,3,5,5,1,4,8,1,Some_College
1766,16,16,13,10,5,4,0,3,1,0,Other
1767,37,9,34,10,1,2,0,4,3,0,High_School
1768,48,33,41,10,0,2,0,2,3,0,Masters
1769,59,80,39,0,0,2,0,0,0,0,Some_College
1770,27,118,37,7,1,5,0,4,6,0,College
1771,13,26,13,10,3,4,0,4,8,0,Other
1772,32,85,34,10,1,2,0,0,5,0,Some_College
1773,35,55,34,0,1,4,0,4,6,0,Some_College
1774,35,74,34,0,1,2,0,5,3,0,Special
1775,61,16,39,3,3,2,0,4,5,0,College
1776,31,1,36,11,1,2,0,1,7,0,Professional
1777,39,85,43,10,1,4,0,4,3,0,Some_College
1778,25,122,13,8,5,5,0,6,0,1,Masters
1779,46,92,12,10,1,4,0,0,6,0,Doctoral
1780,9,110,13,2,5,5,1,1,6,1,Some_College
1781,11,114,13,10,5,2,0,4,0,0,High_School
1782,6,85,24,10,5,2,1,4,3,0,High_School
1783,15,6,13,10,5,2,0,4,0,0,College
1784,76,52,22,0,4,2,0,6,1,0,Some_College
1785,57,122,39,0,1,2,0,4,2,0,College
1786,16,123,4,0,5,2,0,0,1,0,Some_College
1787,19,60,13,10,3,5,1,4,7,0,Some_College
1788,29,88,34,3,1,5,0,2,5,0,Some_College
1789,27,7,42,10,1,2,0,0,4,0,College
1790,33,71,43,0,1,2,0,4,6,0,High_School
1791,12,61,34,11,5,8,0,3,1,0,Some_College
1792,46,21,41,10,1,2,0,4,5,0,College
1793,20,105,19,0,1,2,0,0,6,0,Other
1794,18,41,27,0,1,2,0,0,1,0,Some_College
1795,14,16,34,0,1,2,0,0,0,0,Some_College
1796,18,16,34,8,1,5,0,0,6,0,College
1797,9,122,13,10,3,5,0,4,5,1,Some_College
1798,12,63,13,10,5,5,0,4,8,1,Some_College
1799,22,113,27,10,5,4,0,4,1,0,Some_College
1800,75,122,31,3,1,2,1,5,7,1,Some_College
1801,28,85,27,11,1,4,0,3,4,0,Masters
1802,20,69,44,10,3,3,0,6,3,0,Some_College
1803,38,33,43,10,1,2,0,0,4,0,Some_College
1804,38,124,37,3,1,8,0,6,5,0,College
1805,15,124,34,10,3,4,0,0,6,0,College
1806,42,1,45,11,1,5,0,4,5,0,Masters
1807,19,99,19,0,1,2,0,4,5,0,Masters
1808,35,61,19,0,1,2,0,7,5,0,Professional
1809,55,41,39,10,1,2,0,4,4,0,College
1810,13,76,13,10,5,7,0,4,8,1,College
1811,43,80,34,0,5,2,0,0,2,0,High_School
1812,14,31,37,8,5,5,0,4,3,0,Some_College
1813,16,76,13,8,3,5,0,4,3,1,College
1814,27,85,33,0,5,2,0,0,2,0,Some_College
1815,14,16,34,3,3,5,0,4,5,0,College
1816,23,20,34,10,5,2,0,4,4,0,College
1817,29,126,41,3,2,8,0,0,3,0,Special
1818,30,122,34,10,1,5,0,1,4,0,Masters
1819,36,9,27,10,1,5,0,1,7,0,High_School
1820,19,122,34,10,5,2,1,4,6,0,High_School
1821,54,21,39,0,1,2,0,4,4,0,College
1822,16,76,34,3,5,5,0,0,3,0,College
1823,15,41,37,10,1,5,0,0,6,0,High_School
1824,18,105,45,3,1,8,0,4,4,0,College
1825,48,16,1,0,0,2,0,4,0,0,College
1826,49,31,41,0,1,4,0,4,5,0,Some_College
1827,9,121,13,3,5,4,0,4,1,1,Some_College
1828,29,31,34,0,1,2,0,0,4,0,Special
1829,19,123,16,3,3,2,0,4,5,0,Masters
1830,76,114,34,10,1,8,0,4,6,0,Doctoral
1831,12,102,13,10,5,5,1,4,7,1,Some_College
1832,27,89,36,3,1,4,0,4,7,0,Professional
1833,36,126,27,4,0,8,0,1,3,0,College
1834,17,21,19,0,5,2,0,3,6,0,Other
1835,57,88,39,10,1,2,0,0,2,0,Special
1836,28,64,37,10,1,4,0,4,3,0,College
1837,20,16,34,4,5,5,0,3,2,0,College
1838,31,80,23,3,1,4,0,0,2,0,College
1839,36,123,38,0,1,8,0,3,1,0,College
1840,5,62,24,10,5,4,1,2,6,0,High_School
1841,26,33,23,10,1,2,0,0,2,0,High_School
1842,14,118,34,10,5,2,0,1,4,0,Special
1843,10,16,42,0,5,2,0,3,1,0,High_School
1844,76,41,34,0,1,4,0,4,4,0,Some_College
1845,25,76,37,5,3,4,0,4,5,0,Masters
1846,8,20,13,10,5,4,0,4,4,1,Some_College
1847,37,62,14,10,1,5,0,0,5,0,Masters
1848,6,88,24,10,5,4,1,1,7,0,Grammar
1849,12,43,42,0,1,4,0,0,2,0,High_School
1850,25,92,34,10,3,2,0,4,7,0,High_School
1851,10,73,34,4,5,5,0,6,1,0,Some_College
1852,45,113,42,0,1,2,0,0,6,0,College
1853,74,41,39,0,1,2,0,0,3,0,College
1854,36,16,37,10,1,5,0,0,4,0,Some_College
1855,13,118,34,10,5,8,0,4,2,0,Some_College
1856,37,41,40,10,1,2,0,0,1,0,College
1857,42,105,10,11,1,2,0,0,4,0,College
1858,59,33,7,10,0,2,0,4,0,0,Some_College
1859,18,76,27,0,1,2,0,0,6,0,Some_College
1860,76,92,39,11,1,2,0,0,6,0,College
1861,17,64,42,0,5,2,0,0,1,0,High_School
1862,38,16,32,0,5,4,0,5,8,0,Some_College
1863,42,76,34,10,6,2,0,4,6,0,Masters
1864,32,16,20,10,5,2,0,6,8,0,High_School
1865,26,55,23,3,1,2,0,4,3,0,College
1866,18,118,37,10,5,2,0,4,4,0,College
1867,76,43,39,0,1,2,0,0,1,0,High_School
1868,11,126,34,10,3,2,0,0,2,0,Special
1869,55,122,2,0,1,4,0,3,7,0,Masters
1870,23,20,1,0,3,4,0,0,3,0,Some_College
1871,16,33,34,10,5,4,0,0,1,0,Some_College
1872,38,99,34,10,1,4,0,3,7,0,Masters
1873,26,114,33,10,0,4,0,4,2,0,College
1874,15,37,37,7,5,5,0,1,6,0,Some_College
1875,6,60,24,0,5,2,1,0,6,0,Grammar
1876,51,12,44,10,3,5,0,0,4,0,Doctoral
1877,17,114,34,3,5,4,0,4,1,0,College
1878,24,16,36,0,5,2,1,3,6,0,Professional
1879,46,73,39,0,1,4,0,4,4,0,College
1880,27,33,34,11,5,8,0,4,1,0,Special
1881,16,9,1,11,5,8,0,0,1,0,Some_College
1882,9,80,13,11,5,7,0,1,8,1,Some_College
1883,13,114,41,10,5,4,0,4,1,0,College
1884,50,41,22,3,1,2,0,0,4,0,Some_College
1885,16,85,1,4,1,3,0,4,6,0,Some_College
1886,12,45,13,3,5,7,0,4,8,1,College
1887,22,20,27,11,5,4,0,4,2,0,Some_College
1888,36,73,32,0,0,2,0,4,8,0,High_School
1889,37,80,27,0,5,2,0,0,1,0,Some_College
1890,6,62,24,3,5,4,0,5,4,0,Grammar
1891,41,59,37,11,1,4,0,0,4,0,College
1892,34,121,34,10,1,2,0,0,3,0,Some_College
1893,11,30,13,3,5,5,0,0,6,0,High_School
1894,35,69,34,10,1,4,0,6,2,0,Other
1895,26,16,27,10,0,4,0,1,7,0,College
1896,12,80,13,3,1,5,0,4,1,1,Some_College
1897,17,16,34,10,1,2,0,4,2,0,Some_College
1898,21,123,34,10,5,7,0,3,8,1,Some_College
1899,44,33,27,3,5,5,0,6,3,0,Some_College
1900,14,89,34,10,1,2,0,0,2,0,High_School
1901,13,110,13,10,5,5,0,5,0,1,College
1902,10,85,13,3,5,4,0,4,8,1,Some_College
1903,20,123,43,0,1,4,0,0,3,0,College
1904,40,26,33,7,3,5,1,4,3,1,High_School
1905,62,12,1,8,3,1,0,5,2,0,Some_College
1906,18,76,6,0,5,4,0,4,5,0,High_School
1907,41,122,39,0,5,2,0,0,3,0,College
1908,16,122,13,10,5,8,0,4,0,0,Masters
1909,43,31,33,3,1,2,0,0,5,0,Masters
1910,20,16,31,8,5,5,0,4,5,0,Some_College
1911,9,69,13,10,5,4,1,0,0,1,High_School
1912,27,59,42,0,5,2,0,0,0,0,College
1913,46,122,34,3,1,5,0,3,6,0,Masters
1914,18,16,29,10,5,2,0,0,0,0,College
1915,46,74,34,0,3,2,0,0,4,0,Masters
1916,13,114,34,0,5,2,0,0,1,0,High_School
1917,8,16,13,10,5,2,0,0,6,0,Some_College
1918,45,33,28,10,0,2,0,4,6,0,Some_College
1919,9,88,13,11,5,5,1,4,6,1,High_School
1920,13,125,13,1,5,7,0,0,8,1,Some_College
1921,28,118,36,10,1,4,0,4,7,0,Professional
1922,23,65,34,3,1,4,0,4,6,1,Some_College
1923,14,55,34,10,5,5,0,4,0,0,Some_College
1924,15,123,2,11,5,5,0,1,1,0,College
1925,15,60,34,3,3,5,0,4,5,0,College
1926,50,41,27,10,6,5,0,3,3,0,Masters
1927,27,114,20,10,1,2,0,0,4,0,High_School
1928,55,85,39,5,1,2,0,0,6,0,Special
1929,21,43,17,10,1,4,0,4,4,0,College
1930,15,16,21,8,5,5,0,4,5,0,College
1931,15,43,13,10,5,5,0,1,8,1,Masters
1932,62,41,5,0,1,2,0,1,6,0,Professional
1933,41,31,34,10,1,4,0,4,4,0,Some_College
1934,6,75,13,10,5,7,0,1,6,1,Other
1935,41,41,34,4,0,5,0,0,6,0,Doctoral
1936,68,31,39,10,6,2,0,0,6,0,High_School
1937,19,126,30,10,5,5,0,2,1,1,Some_College
1938,51,33,39,0,0,2,0,0,0,0,Some_College
1939,48,114,38,0,2,2,0,0,6,0,Some_College
1940,26,92,34,10,5,5,0,4,3,0,Doctoral
1941,76,77,7,11,5,5,0,1,6,0,Masters
1942,44,14,23,3,1,4,0,4,3,0,College
1943,8,43,13,10,5,4,0,0,4,1,High_School
1944,31,61,34,10,0,2,0,0,2,0,Some_College
1945,35,33,36,10,1,2,0,4,6,0,Professional
1946,18,89,16,0,5,2,0,4,1,0,College
1947,25,16,9,10,5,2,0,4,6,0,College
1948,28,122,34,10,1,5,0,4,6,0,College
1949,16,61,37,11,5,2,0,4,1,0,Some_College
1950,36,31,28,10,1,5,0,3,4,0,College
1951,44,71,1,0,1,2,0,0,5,0,Special
1952,19,52,0,0,5,2,0,4,1,0,Some_College
1953,8,33,42,2,5,5,0,4,2,1,Some_College
1954,29,41,37,10,0,4,0,4,1,0,College
1955,26,118,12,11,5,5,0,2,1,0,Some_College
1956,45,86,41,10,1,2,0,1,4,0,Some_College
1957,14,16,34,10,5,5,0,1,2,0,College
1958,41,33,20,10,1,2,0,0,5,0,Some_College
1959,11,114,13,10,5,2,0,4,4,0,Some_College
1960,11,16,4,3,5,4,0,4,0,1,Some_College
1961,37,122,29,0,1,4,0,0,6,0,Masters
1962,32,16,34,0,5,2,0,4,0,0,Some_College
1963,10,114,13,11,3,2,0,2,1,0,Some_College
1964,9,118,13,10,5,7,0,0,6,1,High_School
1965,19,26,34,3,3,5,0,6,3,0,Masters
1966,26,31,45,0,1,2,0,4,1,0,Some_College
1967,45,80,39,10,1,2,0,0,1,0,High_School
1968,20,9,36,10,5,5,0,4,2,0,Professional
1969,25,41,44,10,1,5,0,1,4,0,Masters
1970,76,16,39,0,6,2,0,2,6,0,Special
1971,32,114,1,10,0,2,0,0,1,0,Some_College
1972,20,16,34,8,5,5,0,4,2,0,Doctoral
1973,14,61,34,7,5,4,0,3,1,0,College
1974,14,126,13,3,1,7,0,0,1,1,High_School
1975,12,76,37,10,5,4,0,0,3,0,Some_College
1976,65,31,39,0,1,2,0,1,1,0,Some_College
1977,5,99,24,3,5,4,1,4,6,0,Grammar
1978,18,34,1,3,3,8,0,1,6,0,Some_College
1979,32,59,34,10,1,5,0,4,7,0,Professional
1980,7,76,13,10,5,4,1,0,6,0,Some_College
1981,31,63,23,10,1,2,0,0,4,0,College
1982,52,122,41,11,1,2,0,0,4,0,College
1983,76,33,34,0,2,3,0,0,6,0,Other
1984,32,123,34,3,1,4,0,0,5,0,Some_College
1985,5,126,34,3,5,4,0,4,7,0,High_School
1986,16,33,4,3,5,2,0,0,1,0,College
1987,17,118,34,10,5,5,0,2,5,0,Masters
1988,31,114,4,3,3,2,0,4,2,0,Masters
1989,16,88,13,10,5,2,0,0,8,0,Some_College
1990,12,118,12,11,5,7,0,0,8,1,Some_College
1991,20,85,20,10,1,2,0,1,5,1,College
1992,14,16,34,3,5,5,0,6,1,0,College
1993,16,63,34,10,5,4,0,0,0,0,College
1994,32,52,34,11,5,4,0,3,1,0,Professional
1995,57,74,39,0,1,2,0,0,3,0,High_School
1996,33,9,4,10,3,2,0,4,3,0,Professional
1997,50,31,34,0,1,2,0,0,4,0,Some_College
1998,11,1,20,10,1,2,0,1,8,1,Some_College
1999,76,6,34,0,1,2,0,0,6,0,Some_College
2000,16,92,45,11,5,5,0,4,3,0,Some_College
2001,32,16,34,0,5,2,0,0,6,0,High_School
2002,12,16,13,3,5,5,0,6,8,1,College
2003,6,114,24,10,5,2,1,6,2,0,High_School
2004,5,60,24,10,5,2,1,0,2,0,Grammar
2005,23,33,40,0,5,2,0,4,2,0,Some_College
2006,39,9,17,10,1,2,0,0,6,0,College
2007,14,89,34,3,5,4,0,0,0,0,College
2008,22,74,34,10,1,4,0,4,6,0,College
2009,36,125,19,0,3,2,0,0,4,0,Some_College
2010,57,16,39,0,1,2,0,0,4,0,Some_College
2011,19,16,28,10,5,4,0,4,6,0,College
2012,23,90,37,10,5,8,0,7,3,0,College
2013,52,64,39,0,1,2,0,2,3,0,Some_College
2014,37,121,30,4,1,5,0,1,4,0,Special
2015,29,33,14,10,5,5,0,0,5,0,College
2016,16,43,42,10,3,2,1,0,0,0,College
2017,42,76,23,10,1,5,0,4,7,0,Masters
2018,16,20,27,0,5,2,0,4,1,0,College
2019,18,88,42,10,3,8,0,0,3,0,College
2020,38,85,13,10,1,4,0,6,4,0,Some_College
2021,13,16,34,10,5,5,0,1,2,0,College
2022,21,16,34,10,5,4,0,0,4,0,Masters
2023,34,62,13,3,1,5,0,4,4,0,Doctoral
2024,17,112,45,10,5,5,0,3,1,0,College
2025,25,114,17,10,1,5,0,4,3,0,College
2026,41,114,34,10,0,5,0,4,3,0,Some_College
2027,11,41,20,10,1,2,0,4,4,0,Some_College
2028,10,89,13,4,5,7,0,4,0,1,Some_College
2029,67,76,7,10,0,2,0,6,3,0,College
2030,42,92,34,7,1,5,0,0,6,0,Special
2031,24,33,16,10,1,5,0,4,6,0,College
2032,35,58,34,5,1,4,0,4,4,0,Masters
2033,19,114,37,3,5,4,0,3,5,0,College
2034,17,81,11,10,1,4,0,0,1,0,Some_College
2035,19,33,34,11,5,4,0,0,2,0,Special
2036,76,16,10,0,1,2,0,4,4,0,Some_College
2037,53,31,23,3,1,5,0,0,7,0,Masters
2038,16,89,13,10,3,4,0,4,1,1,College
2039,11,60,13,3,5,5,1,0,8,1,Some_College
2040,29,76,30,10,0,4,0,4,7,0,Some_College
2041,20,114,34,3,3,4,0,0,4,0,College
2042,26,31,34,2,5,2,0,0,2,0,Masters
2043,22,74,34,3,5,4,0,4,2,0,College
2044,21,74,37,10,5,4,0,4,4,0,College
2045,4,76,24,0,5,2,1,0,6,0,Grammar
2046,42,124,45,11,1,5,0,4,6,0,College
2047,24,59,27,0,5,4,0,1,4,0,College
2048,31,59,34,10,3,2,0,0,8,0,College
2049,76,55,24,0,5,4,0,0,6,0,Other
2050,12,76,45,3,5,5,0,4,1,0,College
2051,34,33,44,10,1,5,0,0,7,0,College
2052,20,33,37,3,1,4,0,4,4,0,Masters
2053,64,76,39,0,1,2,0,3,1,0,High_School
2054,19,122,5,0,5,4,0,1,4,0,Professional
2055,12,41,34,2,5,4,0,0,6,0,College
2056,38,14,42,10,1,4,0,0,5,0,Special
2057,27,118,34,10,1,4,0,1,3,0,Masters
2058,23,105,4,10,0,2,0,4,4,0,Some_College
2059,19,76,1,10,5,4,0,0,2,0,College
2060,55,113,39,10,1,2,0,0,4,0,High_School
2061,28,76,14,10,1,5,0,4,5,0,Some_College
2062,43,16,34,0,5,2,0,0,6,0,Some_College
2063,76,114,34,10,2,2,0,4,6,0,College
2064,18,85,34,10,3,8,0,4,2,0,Masters
2065,27,76,20,10,1,2,0,0,1,0,Some_College
2066,27,31,34,0,1,4,0,0,2,0,Some_College
2067,44,52,23,10,5,6,0,4,0,0,Masters
2068,13,39,34,10,3,5,0,1,2,0,College
2069,23,76,27,0,3,4,0,4,7,0,High_School
2070,10,98,13,3,5,4,1,6,6,1,College
2071,4,41,24,10,3,4,0,4,6,0,High_School
2072,5,122,24,3,5,4,1,0,6,0,Grammar
2073,42,31,34,0,1,2,0,4,2,0,Some_College
2074,32,31,22,0,5,2,0,4,6,0,Masters
2075,15,123,40,10,5,8,0,4,1,0,Some_College
2076,51,16,42,0,0,2,0,0,0,0,Some_College
2077,26,43,1,10,1,8,0,0,6,0,Special
2078,13,45,5,0,5,2,0,0,2,0,College
2079,9,118,34,10,5,5,0,3,1,0,Special
2080,17,62,30,3,5,5,0,4,2,0,College
2081,27,42,44,10,1,5,0,5,1,0,Masters
2082,20,76,29,10,1,2,0,0,3,0,Some_College
2083,33,75,30,10,1,4,0,5,2,0,Some_College
2084,24,114,34,10,5,4,0,5,4,0,College
2085,13,9,34,10,5,2,0,4,2,0,High_School
2086,26,114,34,10,1,8,0,4,0,0,College
2087,67,31,39,0,1,2,0,4,3,0,College
2088,36,114,34,10,1,4,0,0,5,0,Some_College
2089,6,92,24,0,5,4,1,4,6,0,High_School
2090,23,51,0,10,1,4,0,4,5,0,Masters
2091,46,74,0,0,6,2,0,0,4,0,Some_College
2092,47,71,34,10,1,2,0,4,4,0,College
2093,44,31,19,0,1,2,0,4,7,0,Some_College
2094,19,123,37,3,1,5,0,4,4,0,High_School
2095,11,85,13,3,2,2,0,1,6,0,Some_College
2096,76,76,34,3,2,2,0,0,6,0,Masters
2097,10,64,34,10,5,7,0,4,0,1,Some_College
2098,32,121,43,3,1,5,0,5,3,0,College
2099,9,76,13,8,5,5,0,5,8,1,Some_College
2100,46,118,23,3,1,2,0,0,6,0,Other
2101,8,126,13,10,5,5,1,4,8,1,Some_College
2102,45,73,34,10,1,4,0,4,6,0,Masters
2103,10,62,13,10,5,5,0,4,8,1,Some_College
2104,13,36,13,3,5,4,1,1,6,0,Some_College
2105,17,34,14,10,5,8,0,4,4,0,Masters
2106,42,41,41,10,1,2,0,4,4,0,Masters
2107,57,80,39,0,1,2,0,0,0,0,High_School
2108,13,114,13,10,5,2,0,0,8,0,Some_College
2109,20,61,38,0,3,2,0,0,4,0,Some_College
2110,29,34,34,1,1,5,0,1,7,0,Masters
2111,38,33,5,10,1,4,0,4,7,0,Professional
2112,7,33,24,10,5,2,1,3,8,0,High_School
2113,12,34,24,10,2,4,0,4,6,0,College
2114,11,30,13,10,3,4,0,4,8,1,Some_College
2115,10,89,13,10,5,5,0,4,6,1,Some_College
2116,16,88,21,10,5,4,0,0,7,0,College
2117,18,59,37,3,1,5,0,4,6,0,College
2118,57,31,7,10,1,5,0,4,5,0,Masters
2119,26,20,34,10,5,5,0,4,4,0,Masters
2120,35,89,34,10,5,8,0,0,3,0,College
2121,18,16,1,10,3,4,0,0,3,0,High_School
2122,19,3,34,11,3,2,0,4,3,0,Special
2123,59,92,39,0,1,2,0,4,7,0,College
2124,5,86,24,2,5,2,1,1,6,0,Grammar
2125,22,86,13,10,1,2,0,4,2,0,Some_College
2126,36,85,42,0,1,2,0,0,0,0,High_School
2127,47,43,42,0,0,2,0,7,1,0,High_School
2128,17,43,13,10,5,5,0,4,6,1,Masters
2129,14,92,34,0,3,2,0,4,2,0,Some_College
2130,38,31,23,10,1,2,0,3,4,0,Masters
2131,26,122,31,4,1,5,0,4,4,0,Masters
2132,36,31,19,11,5,2,0,4,2,0,Some_College
2133,17,123,34,3,3,5,0,4,4,0,High_School
2134,18,62,30,10,1,8,0,4,3,0,Special
2135,12,88,26,10,5,2,0,4,8,0,Other
2136,34,43,39,10,0,2,0,0,2,0,Some_College
2137,8,113,13,10,5,7,0,4,6,1,High_School
2138,32,85,42,0,3,2,0,0,4,0,College
2139,34,16,34,0,5,2,0,4,3,0,College
2140,8,60,13,1,5,7,0,1,8,1,High_School
2141,46,62,34,10,1,8,0,0,4,0,College
2142,13,88,21,4,3,5,0,4,0,0,College
2143,15,7,20,0,1,2,0,0,1,0,Some_College
2144,34,33,3,10,1,5,0,1,5,0,Masters
2145,76,74,17,10,1,0,0,4,6,0,College
2146,45,114,37,10,0,4,0,4,4,0,Masters
2147,25,114,27,4,1,5,0,6,4,0,College
2148,59,16,39,3,1,2,0,3,6,0,Some_College
2149,28,76,27,10,1,4,0,4,7,0,College
2150,25,41,12,3,5,4,0,3,0,0,College
2151,41,33,23,11,1,4,0,2,6,0,Masters
2152,41,1,10,0,5,2,0,3,2,0,College
2153,39,16,27,10,0,2,0,4,2,0,College
2154,22,61,16,10,6,2,0,2,3,0,Some_College
2155,26,111,34,10,1,8,0,4,4,0,College
2156,8,60,13,10,5,7,0,1,6,1,Some_College
2157,23,16,45,3,0,2,0,4,2,0,Some_College
2158,16,118,11,10,5,2,0,0,2,0,High_School
2159,23,88,34,10,3,2,0,4,4,0,Special
2160,21,93,27,11,1,7,0,3,4,0,College
2161,18,126,13,10,1,5,0,4,2,1,College
2162,18,60,34,10,4,5,0,1,2,0,Some_College
2163,11,1,13,3,5,7,1,0,6,0,Some_College
2164,16,16,37,10,5,5,0,4,3,0,College
2165,11,9,13,10,5,4,0,4,0,0,High_School
2166,18,74,34,10,3,5,0,4,5,0,High_School
2167,5,43,24,10,5,4,1,4,7,0,Grammar
2168,28,118,17,10,5,4,0,0,3,0,College
2169,47,60,45,2,0,3,0,3,0,0,Masters
2170,39,110,41,10,0,4,0,4,6,0,Some_College
2171,16,92,34,0,1,4,0,4,4,0,High_School
2172,18,1,37,3,5,8,0,4,1,0,College
2173,31,75,34,3,5,5,0,3,2,1,Doctoral
2174,13,76,13,4,5,3,0,3,1,1,College
2175,30,16,37,10,1,5,0,4,7,0,College
2176,6,123,13,10,5,4,0,0,5,0,Other
2177,23,16,37,3,5,4,0,1,4,0,College
2178,30,33,37,5,1,4,0,6,6,0,College
2179,36,16,34,10,4,4,0,0,6,0,College
2180,25,3,37,10,3,4,0,1,7,0,College
2181,32,62,41,3,1,4,0,0,2,0,Some_College
2182,13,119,34,10,1,2,0,4,2,0,Some_College
2183,10,122,12,10,5,7,1,0,8,0,College
2184,11,77,13,11,5,4,0,4,7,0,College
2185,19,80,34,0,1,2,0,0,1,0,High_School
2186,14,64,34,10,5,4,0,0,8,0,College
2187,10,88,34,11,5,7,0,4,3,1,Some_College
2188,45,33,14,4,1,5,0,4,5,0,Masters
2189,34,24,42,11,1,2,0,6,8,0,Other
2190,38,88,30,10,1,2,0,0,1,0,Some_College
2191,31,80,4,3,5,3,0,6,6,0,Some_College
2192,38,31,34,0,1,2,0,0,3,0,High_School
2193,30,16,41,0,6,2,0,4,2,0,High_School
2194,15,30,13,10,3,7,0,1,0,1,Some_College
2195,39,80,39,10,1,2,0,4,2,0,Special
2196,20,20,34,8,2,8,0,4,3,0,College
2197,12,126,13,10,5,5,0,0,8,1,College
2198,76,31,42,0,1,2,0,0,7,0,Some_College
2199,15,60,34,3,5,5,0,4,1,0,College
2200,6,114,24,3,5,4,0,1,6,0,High_School
2201,17,121,14,10,3,5,0,4,4,0,Masters
2202,13,16,44,0,5,4,0,0,0,1,College
2203,17,16,34,0,5,2,0,4,1,0,Some_College
2204,38,16,13,10,1,4,0,1,4,1,Some_College
2205,14,16,19,3,5,5,0,1,2,0,College
2206,40,122,20,0,1,2,0,0,6,0,Grammar
2207,14,59,28,10,5,8,0,0,2,0,College
2208,19,85,19,0,1,2,0,0,4,0,Some_College
2209,32,96,28,10,1,2,0,4,4,0,Masters
2210,28,41,42,0,5,2,0,0,0,0,High_School
2211,17,16,34,10,5,5,0,4,2,0,College
2212,8,126,13,10,5,2,0,4,7,1,Some_College
2213,4,56,24,10,5,4,1,0,6,1,Grammar
2214,16,60,2,10,5,5,0,4,2,0,College
2215,30,111,41,10,3,8,0,4,5,0,Doctoral
2216,10,118,12,10,5,8,0,1,8,0,Doctoral
2217,53,31,15,0,0,2,0,4,2,0,College
2218,12,9,1,10,5,2,1,0,6,0,High_School
2219,7,105,13,10,5,2,1,0,4,0,High_School
2220,28,74,37,4,5,8,0,4,4,0,College
2221,18,62,13,10,1,4,0,4,2,1,Professional
2222,76,64,24,2,5,7,0,1,6,1,Grammar
2223,12,104,12,7,5,8,0,4,8,0,College
2224,42,6,15,0,0,2,0,6,1,0,College
2225,37,76,26,10,0,2,0,0,6,0,Some_College
2226,14,33,37,10,1,5,0,4,5,1,Some_College
2227,36,123,37,3,1,4,0,4,4,0,College
2228,9,43,13,10,3,5,0,1,4,1,Some_College
2229,41,41,17,10,0,5,0,4,4,0,Masters
2230,43,31,34,10,0,8,0,1,3,1,Masters
2231,26,62,27,3,5,5,0,4,4,0,College
2232,10,76,13,4,5,5,0,0,6,1,Some_College
2233,29,118,34,10,1,8,0,5,7,0,Doctoral
2234,46,59,17,3,1,5,0,0,5,0,Doctoral
2235,39,1,39,0,1,2,0,4,3,0,Some_College
2236,8,31,13,11,5,5,0,4,8,1,Some_College
2237,26,41,19,0,0,2,0,0,0,0,Some_College
2238,21,123,34,3,2,5,0,4,1,1,Masters
2239,16,17,34,10,5,5,0,1,1,0,Special
2240,8,122,13,11,5,7,0,4,5,1,High_School
2241,25,126,43,8,4,8,0,1,1,1,College
