who,Years_on_Internet,Web_Ordering,Age,Not_Purchasing_Too_complicated,Not_Purchasing_Prefer_people,Not_Purchasing_Privacy,Not_Purchasing_Security,Not_Purchasing_Easier_locally
94275,4-6_yr,Yes,21,0,0,0,0,0
99290,4-6_yr,No,0,0,1,1,1,1
97554,1-3_yr,No,20,0,0,0,0,0
97352,4-6_yr,Yes,42,0,1,0,0,0
92598,1-3_yr,Yes,19,0,0,0,0,0
96891,1-3_yr,Yes,55,0,1,0,1,1
99295,4-6_yr,Yes,18,0,1,0,0,0
99700,Over_7_yr,Yes,54,0,0,1,0,0
99294,1-3_yr,Yes,20,0,1,1,1,0
95426,1-3_yr,No,23,0,0,0,0,0
94473,4-6_yr,Yes,27,0,0,0,0,1
97666,4-6_yr,Yes,51,0,0,0,0,0
97667,1-3_yr,Yes,65,0,0,1,1,0
94185,1-3_yr,Yes,23,0,0,0,0,0
92818,Under_6_mo,Yes,30,0,0,0,1,0
93106,Under_6_mo,Yes,39,0,0,0,0,0
97028,4-6_yr,Yes,48,1,0,0,0,1
95737,6-12_mo,Dont_know,17,1,0,1,1,1
93466,1-3_yr,Yes,22,0,0,0,0,0
94776,1-3_yr,Yes,21,0,1,0,0,1
95543,1-3_yr,Yes,20,0,1,0,0,0
93751,4-6_yr,Yes,26,0,0,0,0,1
98507,Over_7_yr,Yes,28,0,0,1,1,0
98511,6-12_mo,No,65,0,0,1,1,0
94399,1-3_yr,Yes,36,0,0,0,1,0
96151,6-12_mo,Yes,45,0,0,0,0,0
92132,1-3_yr,Yes,28,0,0,0,1,0
90389,Under_6_mo,No,29,0,0,1,1,0
91421,Under_6_mo,No,67,0,0,0,0,1
94263,Under_6_mo,No,15,0,0,0,0,0
99444,1-3_yr,Yes,32,0,0,1,0,0
99445,Under_6_mo,Yes,46,0,0,0,0,0
90681,6-12_mo,Yes,56,0,0,0,0,0
94268,Over_7_yr,Yes,27,1,0,0,0,1
94355,Under_6_mo,No,24,0,0,1,1,0
91027,1-3_yr,No,48,0,0,1,1,0
92469,Over_7_yr,Yes,36,0,0,0,0,0
97361,1-3_yr,Yes,46,0,0,0,0,0
99221,4-6_yr,Yes,27,0,0,1,1,1
92881,1-3_yr,Yes,28,0,1,0,0,0
95653,6-12_mo,No,22,0,0,0,0,0
96049,1-3_yr,No,44,0,0,0,0,0
99538,1-3_yr,No,18,0,1,0,0,0
93905,Under_6_mo,Yes,42,0,0,1,1,0
91729,6-12_mo,Yes,44,0,0,1,0,1
93199,1-3_yr,No,18,0,0,0,0,0
92918,1-3_yr,Yes,55,0,0,0,1,0
92043,1-3_yr,Yes,23,0,0,0,0,0
97902,6-12_mo,Yes,25,0,0,1,0,0
91653,4-6_yr,Yes,44,0,0,0,0,0
99357,4-6_yr,Yes,0,0,0,1,1,1
94667,1-3_yr,Yes,54,0,0,0,0,0
94357,4-6_yr,Yes,35,0,0,0,0,0
97669,1-3_yr,No,67,0,0,1,1,0
94015,4-6_yr,Yes,38,0,0,0,0,0
94938,1-3_yr,Yes,35,0,0,0,0,0
99299,6-12_mo,No,50,0,1,0,1,0
90971,6-12_mo,Yes,50,0,0,0,0,1
91565,6-12_mo,Yes,49,0,0,0,0,0
95853,Under_6_mo,No,32,0,0,0,1,1
26027,Under_6_mo,Yes,36,0,0,0,0,0
98070,Under_6_mo,Yes,18,0,1,1,1,0
99639,Over_7_yr,Yes,33,0,0,0,0,0
98503,6-12_mo,Yes,26,0,0,1,0,0
92773,Under_6_mo,No,33,0,1,1,0,0
91030,6-12_mo,Dont_know,31,0,0,0,0,0
95503,1-3_yr,No,28,0,1,0,1,1
95118,1-3_yr,Yes,28,0,0,0,0,0
93931,1-3_yr,Yes,21,0,0,0,0,0
96519,4-6_yr,Yes,26,0,0,0,0,0
93838,4-6_yr,Yes,21,0,0,0,1,0
93839,1-3_yr,No,28,0,0,0,1,0
93165,4-6_yr,Yes,15,0,0,0,1,1
96427,1-3_yr,No,38,0,0,0,0,0
97590,6-12_mo,Yes,56,0,0,1,1,1
90824,1-3_yr,Yes,49,0,0,0,0,0
94870,6-12_mo,Yes,26,0,0,0,1,0
99224,4-6_yr,Yes,28,0,0,1,1,0
82157,Over_7_yr,Yes,41,0,0,0,0,0
96565,1-3_yr,Yes,23,0,0,0,0,1
95938,4-6_yr,Yes,40,0,0,0,0,0
92930,1-3_yr,Yes,16,0,0,0,0,1
94392,4-6_yr,Yes,33,0,0,1,1,0
96093,1-3_yr,Yes,40,0,0,0,0,0
95492,4-6_yr,Yes,46,0,0,0,0,0
91516,4-6_yr,Yes,35,0,0,0,1,0
98031,1-3_yr,Yes,42,0,1,0,0,1
99263,1-3_yr,Yes,23,0,0,0,0,1
91009,1-3_yr,Yes,20,0,0,1,0,0
90375,1-3_yr,No,21,0,0,0,0,0
97686,Under_6_mo,Yes,29,0,1,0,1,1
93465,4-6_yr,Yes,24,0,0,1,1,1
92988,Under_6_mo,No,20,0,0,0,0,0
95695,Over_7_yr,Yes,54,0,0,0,0,0
97538,Under_6_mo,Yes,44,0,0,0,0,0
91034,Under_6_mo,Yes,48,0,1,1,1,0
98623,Over_7_yr,Yes,41,1,0,1,0,0
92784,6-12_mo,No,48,0,0,0,1,0
93742,6-12_mo,Yes,40,0,0,0,1,0
99124,4-6_yr,Yes,25,0,0,0,0,0
99742,1-3_yr,Yes,49,0,0,0,0,0
74290,Over_7_yr,No,30,0,0,0,1,1
90802,1-3_yr,No,22,0,0,0,0,0
94340,6-12_mo,No,0,0,0,1,1,0
40969,1-3_yr,No,25,0,0,1,1,1
94663,4-6_yr,Yes,16,0,0,0,0,0
2321,1-3_yr,Yes,27,0,0,0,1,0
97286,1-3_yr,Yes,23,0,1,1,1,0
98991,1-3_yr,Yes,27,0,0,0,0,0
93490,1-3_yr,Yes,48,0,0,0,1,0
97420,4-6_yr,Yes,24,0,1,0,0,1
92446,Under_6_mo,Yes,5,0,0,1,1,0
6751,1-3_yr,Yes,24,0,1,0,0,0
95732,Under_6_mo,No,29,0,0,1,1,0
97614,Over_7_yr,Yes,42,0,0,0,0,1
99306,6-12_mo,No,38,0,0,0,0,0
94158,1-3_yr,No,27,1,0,1,1,0
97364,4-6_yr,Yes,18,0,0,0,0,0
92232,Under_6_mo,No,14,0,0,0,0,1
92743,4-6_yr,No,26,0,0,0,1,0
95620,1-3_yr,Yes,40,0,0,0,0,0
99566,1-3_yr,No,20,0,0,0,0,0
92184,1-3_yr,No,61,0,0,0,0,0
95489,Under_6_mo,No,22,0,0,0,1,0
91088,6-12_mo,No,17,0,0,0,0,0
93201,6-12_mo,No,38,0,0,1,1,1
99314,Over_7_yr,Yes,28,0,0,1,1,0
97512,1-3_yr,No,0,0,0,0,0,0
92246,4-6_yr,Yes,22,0,0,0,0,0
98476,6-12_mo,Yes,51,0,0,1,1,0
99810,1-3_yr,Yes,47,0,1,0,0,1
92944,Over_7_yr,Yes,24,0,0,1,1,0
94209,4-6_yr,Yes,46,1,0,0,1,0
95712,1-3_yr,No,19,0,0,0,0,0
97151,4-6_yr,Yes,50,0,0,0,0,0
99328,6-12_mo,No,52,0,0,0,1,0
70255,1-3_yr,Yes,36,0,0,0,0,0
99330,1-3_yr,No,20,0,1,1,1,0
91441,1-3_yr,No,39,0,0,0,0,0
92170,Over_7_yr,Yes,55,0,0,0,1,1
99331,Under_6_mo,Yes,49,0,0,1,0,0
92135,Over_7_yr,Yes,18,0,1,1,1,1
99337,Under_6_mo,Yes,36,0,0,0,1,0
93752,Over_7_yr,Yes,31,0,0,0,0,1
97852,4-6_yr,Yes,26,0,0,0,0,0
97940,Under_6_mo,Yes,18,0,0,0,0,0
96366,4-6_yr,Dont_know,35,0,0,0,1,0
90833,4-6_yr,Dont_know,0,0,0,0,0,0
61481,1-3_yr,Yes,19,0,0,0,1,0
95866,1-3_yr,Yes,60,0,0,0,0,1
99345,Under_6_mo,No,18,0,0,0,0,0
91752,1-3_yr,Yes,32,0,0,0,1,0
99297,4-6_yr,Yes,21,0,0,0,0,0
90800,Under_6_mo,Yes,41,0,0,0,0,0
91194,1-3_yr,No,18,0,0,1,1,0
61908,1-3_yr,Yes,40,0,1,0,0,1
83709,4-6_yr,Yes,23,0,0,0,0,0
97936,Under_6_mo,Dont_know,27,0,0,0,0,0
92946,Under_6_mo,Yes,18,0,0,0,0,0
99351,1-3_yr,Yes,46,0,0,0,0,0
91937,1-3_yr,No,31,0,0,0,0,0
95754,1-3_yr,Yes,20,0,0,0,0,0
93082,1-3_yr,No,23,0,0,0,1,1
95941,1-3_yr,Yes,28,0,0,0,0,0
91358,1-3_yr,Yes,29,0,0,0,0,0
91354,1-3_yr,Yes,32,0,0,1,1,0
93103,Under_6_mo,No,49,0,0,0,0,0
94418,1-3_yr,Yes,19,0,0,0,0,0
96749,Under_6_mo,Yes,63,0,0,1,0,0
61372,Over_7_yr,Yes,27,0,0,0,1,0
94348,Under_6_mo,No,45,0,0,1,1,1
97798,Over_7_yr,Yes,40,0,0,1,0,0
93890,Under_6_mo,No,53,1,0,1,1,0
93369,1-3_yr,Yes,19,0,0,0,0,1
97067,4-6_yr,Yes,30,0,0,0,0,0
98112,6-12_mo,No,54,0,0,0,0,1
96196,6-12_mo,Yes,43,0,0,0,0,0
97688,4-6_yr,Yes,44,0,0,0,0,0
95000,Under_6_mo,No,25,0,0,1,1,0
97539,1-3_yr,Yes,33,0,0,1,1,0
95536,Under_6_mo,Yes,45,0,0,0,0,0
94352,6-12_mo,Yes,41,0,0,1,1,0
92038,Under_6_mo,Yes,18,0,0,0,0,0
68748,Over_7_yr,Yes,28,0,0,0,0,1
99227,1-3_yr,No,33,1,0,0,1,1
61515,1-3_yr,No,38,0,1,0,1,0
94471,6-12_mo,Yes,63,0,0,1,1,0
92984,Under_6_mo,No,17,0,0,0,0,0
98711,Under_6_mo,No,18,0,0,1,1,0
95921,1-3_yr,No,25,0,0,1,1,0
94354,Under_6_mo,No,32,0,0,1,1,0
93659,1-3_yr,Yes,27,0,0,0,1,0
91456,4-6_yr,Yes,19,0,0,1,1,0
93835,Under_6_mo,Yes,39,0,0,1,1,0
99965,Under_6_mo,Yes,7,1,1,0,1,1
91278,4-6_yr,Yes,24,0,0,0,0,0
93010,1-3_yr,No,26,1,1,1,1,1
98052,1-3_yr,No,31,0,0,0,0,0
93903,6-12_mo,No,55,0,0,1,1,0
97591,6-12_mo,No,0,0,0,0,0,0
98998,Under_6_mo,Yes,42,0,0,0,1,0
93410,1-3_yr,Yes,44,0,0,0,1,1
97382,Over_7_yr,Yes,26,0,0,0,0,1
93011,Under_6_mo,Yes,37,0,0,0,1,0
90938,1-3_yr,Yes,28,0,0,0,1,0
94992,1-3_yr,Yes,18,0,0,1,1,1
91198,1-3_yr,Yes,33,0,0,0,0,0
94502,4-6_yr,Yes,38,0,0,0,0,0
90311,1-3_yr,No,63,0,0,0,0,0
92873,Over_7_yr,No,21,0,0,0,0,0
96608,1-3_yr,Yes,17,0,0,0,1,0
94665,1-3_yr,Yes,23,0,1,1,1,1
95575,6-12_mo,No,25,0,0,1,0,0
97049,Over_7_yr,Yes,34,1,0,0,0,0
94991,1-3_yr,Yes,35,0,0,0,0,0
92012,1-3_yr,Yes,34,0,0,0,0,0
92927,4-6_yr,No,29,0,0,0,1,0
90627,Under_6_mo,No,48,0,0,1,1,0
92599,Under_6_mo,Yes,60,0,0,0,0,0
92948,1-3_yr,No,21,0,1,1,1,1
98254,Under_6_mo,Yes,29,0,0,0,0,0
95760,1-3_yr,Yes,29,1,0,0,0,1
70486,1-3_yr,Yes,31,0,0,0,0,1
99747,1-3_yr,No,28,0,0,0,1,0
92652,1-3_yr,Yes,48,0,0,0,0,0
76250,6-12_mo,Yes,28,0,0,0,0,0
95756,4-6_yr,Yes,24,0,0,0,0,0
91011,1-3_yr,No,40,0,0,0,0,0
99368,1-3_yr,No,27,0,0,1,1,0
93681,Over_7_yr,Yes,45,0,0,0,0,1
99915,1-3_yr,Yes,14,0,0,0,1,0
95283,1-3_yr,Yes,41,0,0,0,1,0
58095,4-6_yr,Yes,35,0,0,1,1,0
94678,4-6_yr,Yes,40,0,0,0,1,0
96942,6-12_mo,Yes,34,0,0,0,0,1
98350,1-3_yr,Yes,39,0,0,0,1,0
52844,Over_7_yr,Yes,39,0,1,0,0,0
94536,6-12_mo,Yes,60,0,0,0,0,1
99121,1-3_yr,Yes,35,0,0,0,0,0
99380,1-3_yr,Yes,18,0,0,0,0,0
99381,1-3_yr,Yes,29,0,0,0,1,0
99382,Over_7_yr,Yes,25,0,0,0,1,0
97079,1-3_yr,Yes,50,0,0,1,1,0
92429,1-3_yr,Yes,55,0,0,0,0,0
97593,4-6_yr,Yes,21,1,0,1,1,0
90651,1-3_yr,Yes,47,0,0,0,0,0
92493,1-3_yr,No,6,0,0,0,0,1
72331,4-6_yr,Yes,42,0,0,0,0,0
92501,6-12_mo,Yes,35,0,1,1,1,1
94305,6-12_mo,Yes,17,0,0,0,1,0
92374,6-12_mo,Yes,52,0,0,0,0,0
99479,1-3_yr,No,23,0,0,0,0,0
99244,1-3_yr,No,35,1,0,0,0,1
93613,6-12_mo,No,46,0,1,0,1,1
96573,Under_6_mo,Yes,0,0,0,0,0,0
99439,4-6_yr,Yes,28,0,1,0,0,0
99440,4-6_yr,Yes,57,0,0,0,1,0
27925,1-3_yr,Yes,25,0,0,0,1,0
99484,Under_6_mo,Yes,44,1,0,1,1,1
97975,4-6_yr,Yes,27,0,0,0,0,0
99577,1-3_yr,Yes,37,0,0,0,0,1
94714,1-3_yr,Yes,26,0,0,0,0,0
97426,1-3_yr,Yes,5,0,0,1,1,0
98557,Under_6_mo,No,27,0,0,1,1,0
89892,4-6_yr,Yes,25,0,0,0,0,0
91036,1-3_yr,No,28,0,0,1,1,0
98003,1-3_yr,Yes,32,0,0,0,0,0
90757,Over_7_yr,Yes,24,0,0,0,0,0
90326,1-3_yr,Yes,28,0,1,0,0,1
92561,1-3_yr,No,18,0,0,1,0,0
97220,1-3_yr,Yes,49,0,0,1,1,0
98316,4-6_yr,Yes,36,0,0,0,0,0
94380,1-3_yr,No,18,0,1,1,1,0
24460,4-6_yr,Yes,40,0,0,1,0,0
91447,6-12_mo,Yes,36,0,1,1,1,1
95327,Under_6_mo,Yes,44,0,0,1,0,0
95986,4-6_yr,Yes,28,0,0,0,0,0
98761,1-3_yr,No,21,0,1,1,1,1
92544,4-6_yr,Yes,43,0,0,0,0,0
94384,6-12_mo,No,62,0,0,1,1,0
91212,6-12_mo,No,49,0,1,0,1,1
95530,4-6_yr,Yes,35,0,0,0,0,0
98679,1-3_yr,No,44,0,0,0,0,0
99657,Over_7_yr,Yes,47,0,0,0,0,0
94388,1-3_yr,Yes,46,0,0,0,0,1
94351,4-6_yr,No,23,0,0,0,1,0
94389,Under_6_mo,No,45,0,0,0,0,0
97222,Under_6_mo,No,24,0,0,1,1,0
96931,6-12_mo,Yes,59,0,0,0,1,0
91066,Under_6_mo,No,14,0,0,0,0,0
95228,6-12_mo,Yes,36,0,0,0,0,0
96448,4-6_yr,No,26,0,0,0,0,0
50788,4-6_yr,Yes,26,0,0,0,0,1
92630,1-3_yr,Yes,19,0,1,1,1,0
95873,1-3_yr,No,16,0,0,0,0,0
93162,6-12_mo,No,30,0,0,0,1,0
24390,1-3_yr,Yes,28,0,0,0,0,0
98591,Under_6_mo,Yes,56,0,0,0,0,0
91983,1-3_yr,Yes,63,0,0,0,1,0
92316,1-3_yr,No,29,0,1,0,0,0
94394,1-3_yr,Yes,32,0,0,0,0,0
94396,1-3_yr,Yes,45,0,0,1,1,1
54204,1-3_yr,Yes,50,0,0,0,0,0
92205,6-12_mo,Yes,27,0,0,1,1,1
99415,6-12_mo,Yes,50,0,0,1,0,0
99531,6-12_mo,Yes,50,0,0,0,0,0
9663,4-6_yr,Yes,36,0,0,0,0,0
50789,4-6_yr,Yes,35,0,0,0,0,1
95608,Over_7_yr,Yes,35,0,0,0,0,1
94406,1-3_yr,No,25,0,0,0,0,0
54288,1-3_yr,No,20,1,0,1,0,0
93368,4-6_yr,Yes,56,0,0,0,1,0
98995,4-6_yr,Yes,39,0,0,0,0,1
90973,4-6_yr,Yes,23,0,0,0,0,0
63963,Over_7_yr,No,27,0,1,1,1,0
94722,1-3_yr,Yes,32,0,0,0,0,1
95763,Over_7_yr,No,28,0,0,0,1,0
61645,1-3_yr,Yes,39,0,0,0,1,0
97529,Under_6_mo,Yes,30,0,0,0,0,0
94432,1-3_yr,Yes,19,0,1,1,1,0
90710,6-12_mo,Yes,45,0,0,0,1,0
93656,1-3_yr,Yes,28,0,0,0,0,0
97682,1-3_yr,No,51,0,0,0,1,0
94742,1-3_yr,Yes,44,0,0,1,1,1
95041,4-6_yr,No,34,0,0,0,0,0
95613,1-3_yr,Yes,22,0,0,0,0,1
92459,1-3_yr,Yes,46,0,0,0,0,0
96669,4-6_yr,No,19,0,1,0,0,0
94077,1-3_yr,No,76,0,0,1,1,0
91957,Under_6_mo,Yes,30,0,0,1,1,0
98431,6-12_mo,Yes,34,0,0,0,0,0
93906,Over_7_yr,Yes,48,0,0,0,0,1
90517,1-3_yr,Yes,38,0,0,0,0,0
92124,Over_7_yr,Yes,49,0,0,1,1,0
97492,Under_6_mo,No,18,0,0,0,0,0
92619,4-6_yr,Yes,33,0,0,1,0,0
93248,1-3_yr,Yes,0,0,0,1,1,0
91375,1-3_yr,Yes,61,0,0,0,0,0
95780,1-3_yr,Yes,31,0,0,0,0,0
95758,1-3_yr,Yes,46,0,1,1,1,1
93163,1-3_yr,Yes,35,0,0,0,0,0
53678,4-6_yr,Yes,30,0,0,1,1,0
98083,4-6_yr,Yes,34,0,0,1,0,0
96222,Over_7_yr,Yes,25,0,0,0,0,1
97818,1-3_yr,No,24,0,1,0,0,0
99423,1-3_yr,Yes,43,0,1,1,0,0
92568,1-3_yr,No,22,0,0,0,0,1
94670,6-12_mo,No,69,0,0,1,1,0
96337,4-6_yr,Yes,34,0,0,0,0,0
96303,4-6_yr,Yes,24,0,0,1,1,0
91005,1-3_yr,Yes,45,0,0,1,0,0
94541,1-3_yr,Yes,27,0,1,1,1,0
94542,1-3_yr,No,38,0,0,0,0,0
95719,4-6_yr,Yes,27,0,0,0,0,0
99042,Over_7_yr,No,28,0,0,0,0,0
94710,6-12_mo,No,49,0,0,1,1,0
94997,6-12_mo,No,6,0,0,0,0,0
11772,6-12_mo,Yes,32,0,0,1,0,0
94910,Under_6_mo,No,34,0,0,1,0,0
95884,6-12_mo,Yes,47,0,0,1,1,1
98108,6-12_mo,Yes,63,0,0,0,1,0
92620,1-3_yr,No,22,0,0,1,1,0
94292,Under_6_mo,Yes,23,0,0,0,0,0
94554,1-3_yr,No,44,0,0,0,1,0
94642,1-3_yr,Yes,52,0,1,1,1,1
94550,Under_6_mo,No,18,0,0,0,0,0
94552,4-6_yr,Yes,80,0,0,0,0,0
92476,6-12_mo,No,17,0,0,0,0,0
99461,1-3_yr,Yes,36,0,1,1,1,1
91201,4-6_yr,Yes,23,0,0,0,0,0
92206,Over_7_yr,Yes,31,0,0,0,0,1
99802,1-3_yr,Yes,31,0,0,1,0,1
94556,1-3_yr,Yes,19,0,0,0,1,1
93212,6-12_mo,No,18,0,0,1,0,0
95051,Under_6_mo,No,18,0,0,0,1,0
95324,4-6_yr,Yes,5,0,0,0,1,0
95325,6-12_mo,Yes,34,0,1,1,1,0
97651,Under_6_mo,Yes,16,1,1,1,0,1
99209,Under_6_mo,No,23,0,0,0,0,0
90881,1-3_yr,Yes,42,0,0,0,0,0
96568,1-3_yr,No,56,0,0,1,0,1
94802,4-6_yr,Yes,42,0,0,0,1,0
99430,Over_7_yr,Yes,0,0,0,1,1,0
92632,6-12_mo,Yes,27,0,0,0,0,0
97780,4-6_yr,Yes,51,0,0,1,1,0
95759,1-3_yr,Yes,27,0,0,0,0,0
94572,1-3_yr,Yes,20,0,1,1,1,1
91507,4-6_yr,Yes,21,0,1,1,1,1
92618,Under_6_mo,Yes,73,0,0,1,1,0
93714,6-12_mo,Yes,46,0,0,1,1,0
97201,4-6_yr,Yes,40,0,0,0,0,0
95107,1-3_yr,No,19,1,1,1,1,0
98724,6-12_mo,No,50,0,0,1,1,0
99437,1-3_yr,Yes,44,0,0,1,1,0
94729,6-12_mo,Yes,28,0,0,1,1,0
99584,1-3_yr,Yes,25,0,0,0,0,0
94940,1-3_yr,Yes,32,0,0,0,1,0
99674,6-12_mo,Yes,48,0,0,0,0,0
79746,1-3_yr,Yes,16,0,0,0,0,0
93130,6-12_mo,Yes,40,0,0,0,0,0
94065,Under_6_mo,No,27,0,0,0,1,0
90974,6-12_mo,No,5,0,0,1,1,0
97620,4-6_yr,Yes,29,0,0,0,0,0
45851,1-3_yr,No,22,0,1,0,1,1
92684,1-3_yr,Yes,58,0,0,0,0,0
95310,6-12_mo,Yes,26,1,0,0,0,1
94218,6-12_mo,Yes,47,0,0,1,1,0
94622,Under_6_mo,Yes,30,1,0,1,0,0
96655,1-3_yr,Yes,35,0,0,0,1,0
95838,1-3_yr,Yes,42,0,0,0,0,0
92252,6-12_mo,No,26,0,0,1,1,0
92876,6-12_mo,Yes,43,0,0,1,1,0
99243,Under_6_mo,Yes,5,0,0,0,0,0
96644,6-12_mo,Yes,25,0,0,0,1,0
96773,1-3_yr,No,24,0,1,0,0,1
97647,Under_6_mo,Yes,29,0,0,1,1,0
95065,6-12_mo,Yes,33,0,0,0,0,0
93330,1-3_yr,No,19,0,0,0,0,0
98196,1-3_yr,No,17,0,0,1,1,0
94472,1-3_yr,Yes,55,0,0,0,0,0
96535,Under_6_mo,No,22,0,1,1,1,0
91469,1-3_yr,Yes,24,0,0,1,1,0
93456,1-3_yr,Yes,34,0,0,0,0,0
92376,4-6_yr,Yes,19,0,0,0,1,0
95937,Over_7_yr,Yes,0,0,0,0,0,0
91330,1-3_yr,Yes,55,1,0,0,0,0
99113,1-3_yr,Yes,23,0,1,0,0,0
93687,4-6_yr,Yes,30,1,0,0,0,0
99451,6-12_mo,Yes,36,0,0,0,0,0
99701,1-3_yr,Yes,39,0,0,0,0,0
81170,Over_7_yr,Yes,29,0,0,0,0,1
90531,6-12_mo,Yes,25,0,0,1,1,0
96992,1-3_yr,Yes,33,0,1,0,1,1
99309,1-3_yr,Yes,34,1,0,0,1,1
99455,1-3_yr,Yes,45,0,0,0,0,0
98399,1-3_yr,Yes,40,0,0,0,0,0
94480,4-6_yr,Yes,59,0,0,0,0,0
98606,4-6_yr,Yes,24,1,0,0,1,1
96082,1-3_yr,No,38,0,0,0,0,0
98246,Under_6_mo,Yes,60,0,1,0,0,1
98479,1-3_yr,Yes,62,0,0,0,1,0
93138,6-12_mo,Yes,19,0,1,0,0,0
90964,1-3_yr,Yes,46,0,0,0,0,0
99463,4-6_yr,Yes,21,0,1,1,1,1
99122,1-3_yr,No,57,0,0,1,1,0
91652,1-3_yr,Yes,39,0,0,0,0,0
92497,1-3_yr,Yes,40,0,0,0,0,1
92420,1-3_yr,Yes,40,0,0,0,0,1
94121,1-3_yr,No,31,0,0,1,1,0
94640,6-12_mo,Yes,55,0,1,0,0,0
97226,Under_6_mo,Yes,41,0,0,0,0,0
91790,1-3_yr,Yes,41,0,0,0,1,0
92498,6-12_mo,Yes,37,0,0,0,0,0
93421,1-3_yr,Yes,35,1,0,0,0,0
92521,6-12_mo,No,20,0,0,0,0,0
97122,4-6_yr,Yes,32,1,0,1,1,0
91975,Under_6_mo,No,0,0,0,0,0,0
96801,1-3_yr,No,22,0,0,0,1,0
91604,6-12_mo,Yes,45,0,0,1,1,0
98870,Under_6_mo,No,29,0,0,0,0,0
58259,1-3_yr,No,35,0,0,0,0,0
93213,6-12_mo,Yes,37,0,0,0,0,0
77199,6-12_mo,No,26,0,0,0,1,0
96226,1-3_yr,Yes,32,0,0,1,1,0
92235,4-6_yr,Yes,25,0,0,0,0,1
40409,4-6_yr,Yes,33,0,0,0,0,0
82942,4-6_yr,Yes,36,0,0,0,0,0
65280,1-3_yr,No,49,0,0,1,1,0
97636,6-12_mo,No,36,0,0,1,1,1
99049,1-3_yr,Yes,32,0,0,0,1,0
99466,Under_6_mo,Dont_know,51,0,0,0,0,0
92169,6-12_mo,Yes,25,0,0,0,0,0
93824,1-3_yr,No,42,0,0,0,1,0
99379,4-6_yr,Yes,45,0,0,1,1,0
96137,6-12_mo,No,25,0,0,0,0,0
98950,Under_6_mo,No,30,0,0,0,0,0
96231,Under_6_mo,No,24,0,0,0,1,1
81353,1-3_yr,Yes,36,0,0,0,0,0
94840,1-3_yr,Yes,0,0,0,0,0,1
98597,1-3_yr,Yes,20,0,0,1,1,0
91267,1-3_yr,Yes,30,0,0,0,0,1
96838,1-3_yr,No,18,0,0,1,1,0
91010,Over_7_yr,No,17,1,1,0,0,1
91117,1-3_yr,Yes,49,0,0,0,0,0
92772,6-12_mo,No,13,0,0,0,0,0
92877,4-6_yr,Yes,42,0,0,1,1,0
91188,Under_6_mo,Yes,19,0,0,0,1,0
97792,Over_7_yr,Yes,34,0,0,0,0,0
91067,1-3_yr,Yes,41,0,0,1,1,0
98251,1-3_yr,Yes,34,0,0,0,0,0
98417,Under_6_mo,Yes,43,0,0,0,1,0
96225,4-6_yr,No,20,0,1,1,1,1
40045,Under_6_mo,No,16,0,0,0,1,0
98130,1-3_yr,Yes,25,0,1,1,1,1
95869,1-3_yr,Yes,54,0,1,1,1,0
97784,6-12_mo,Yes,55,0,0,1,1,1
94655,Under_6_mo,No,56,0,0,0,1,1
90921,Under_6_mo,Yes,36,1,0,0,0,0
92621,1-3_yr,No,20,0,0,0,0,0
94485,1-3_yr,Yes,50,0,0,0,0,1
94487,1-3_yr,Yes,20,0,0,0,0,0
93606,1-3_yr,Yes,52,0,0,0,0,0
96836,1-3_yr,Yes,45,0,0,0,0,0
94584,1-3_yr,Yes,23,0,0,0,0,1
98524,1-3_yr,Yes,22,1,0,1,1,1
98525,Under_6_mo,Yes,29,0,0,0,0,0
92375,1-3_yr,Yes,49,0,0,0,1,0
79885,Over_7_yr,Yes,42,0,0,0,0,0
99194,Over_7_yr,Yes,46,0,0,0,0,0
92305,6-12_mo,No,19,0,1,1,1,0
97308,1-3_yr,Yes,41,0,0,0,0,0
96506,1-3_yr,Yes,47,0,0,0,0,0
98607,6-12_mo,Yes,30,0,0,0,0,0
91886,4-6_yr,Yes,45,0,0,1,1,0
93104,1-3_yr,Yes,44,0,0,1,0,1
95443,1-3_yr,Yes,53,0,0,0,0,0
62042,4-6_yr,Yes,25,0,0,0,0,0
94266,1-3_yr,No,39,0,0,0,1,0
97170,1-3_yr,Yes,42,0,0,0,0,0
97000,4-6_yr,No,22,0,0,0,1,0
97172,1-3_yr,No,19,1,1,1,1,1
98757,1-3_yr,Yes,30,0,0,0,0,0
97173,4-6_yr,Yes,40,0,0,1,1,0
99034,6-12_mo,Yes,29,0,0,0,0,0
98689,1-3_yr,Yes,49,0,0,0,0,0
2099,Over_7_yr,Yes,49,0,0,1,1,0
93225,1-3_yr,Yes,20,0,0,0,1,0
94488,Over_7_yr,Yes,32,0,0,0,0,0
98540,Over_7_yr,Yes,29,0,0,0,0,1
94677,4-6_yr,No,36,0,0,1,0,0
98411,4-6_yr,No,49,0,1,1,1,0
87806,4-6_yr,Yes,30,0,0,0,1,1
98705,Over_7_yr,Yes,27,0,0,0,0,0
95963,4-6_yr,Yes,45,0,1,1,1,1
97186,6-12_mo,Yes,36,0,0,0,0,1
97899,6-12_mo,Yes,52,0,0,0,0,0
93346,1-3_yr,No,45,0,0,0,1,0
98706,6-12_mo,No,57,0,0,0,0,0
93506,1-3_yr,Yes,26,0,1,0,0,1
94495,4-6_yr,Yes,53,0,0,0,0,0
94701,1-3_yr,Yes,33,0,0,0,0,0
